station_cd,station_g_cd,station_name,station_name_k,station_name_r,line_cd,pref_cd,add,lon,lat,open_ymd,close_ymd,e_status,e_sort
1190210,1190210,SUPESUWARUDO,,,11902,40,fukuoka yahatahigashi-ku kitakyushu-shi ogura,130.806197,33.871246,,,0,1190210
1190211,1190211,HACHIMAN,,,11902,40,fukuoka yahatahigashi-ku kitakyushu-shi nishihommachi,130.795209,33.868913,,,0,1190211
1190212,1190212,KUROSAKI,,,11902,40,fukuoka yahatanishi-ku kitakyushu-shi kurosaki,130.766206,33.866807,,,0,1190212
1190213,1190213,JINNOHARU,,,11902,40,fukuoka yahatanishi-ku kitakyushu-shi jinnoharu,130.742656,33.868242,,,0,1190213
1190214,1190214,ORIO,,,11902,40,fukuoka yahatanishi-ku kitakyushu-shi horikawamachi,130.713109,33.863629,,,0,1190214
1190215,1190215,MIZUKAN,,,11902,40,fukuoka mizumaki-machi onga-gun korosue,130.694624,33.852287,,,0,1190215
1190216,1190216,ONGAGAWA,,,11902,40,fukuoka onga-cho onga-gun imakoga,130.673485,33.846684,,,0,1190216
1190217,1190217,EBITSU,,,11902,40,fukuoka okagaki-machi onga-gun ebitsu,130.62307,33.840248,,,0,1190217
1190218,1190218,KYOIKUDAIMAE,,,11902,40,fukuoka munakata-shi ryogenji,130.590256,33.808215,,,0,1190218
1190219,1190219,AKAMA,,,11902,40,fukuoka munakata-shi tsuchiana,130.569477,33.808237,,,0,1190219
1190220,1190220,TOGO,,,11902,40,fukuoka munakata-shi taguma,130.528822,33.794488,,,0,1190220
1190221,1190221,HIGASHIFUKUMA,,,11902,40,fukuoka fukutsu-shi tsumaru,130.511111,33.774118,,,0,1190221
1190222,1190222,FUKUMA,,,11902,40,fukuoka fukutsu-shi,130.486088,33.763316,,,0,1190222
1190223,1190223,CHIDORI,,,11902,40,fukuoka koga-shi kubo,130.47632,33.749129,,,0,1190223
1190224,1190224,KOGA,,,11902,40,fukuoka koga-shi,130.466898,33.732586,,,0,1190224
1190232,1190232,SHISHIBU,,,11902,40,fukuoka koga-shi,130.459042,33.722223,,,0,1190224
1190233,1190233,SHINGUCHUO,,,11902,40,fukuoka shingu-machi kasuya-gun kaminofu,130.449163,33.711659,3/13/2010,,0,1190224
1190225,1190225,FUKKODAIMAE,,,11902,40,fukuoka higashi-ku fukuoka-shi wajirogaoka,130.440536,33.698813,,,0,1190225
1190226,1190226,KYUSANDAIMAE,,,11902,40,fukuoka higashi-ku fukuoka-shi tonoharu,130.441184,33.673743,,,0,1190226
1190227,1190227,KASHII,,,11902,40,fukuoka higashi-ku fukuoka-shi kashiiekimae,130.444063,33.659228,,,0,1190227
1190228,1190228,CHIHAYA,,,11902,40,fukuoka higashi-ku fukuoka-shi mizutani,130.440486,33.649116,,,0,1190228
1190229,1190229,HAKOZAKI,,,11902,40,fukuoka higashi-ku fukuoka-shi hakozaki,130.426549,33.618063,,,0,1190229
1190230,1190230,YOSHIZUKA,,,11902,40,fukuoka hakata-ku fukuoka-shi yoshizukahommachi,130.423674,33.607142,,,0,1190230
1190231,1190101,HAKATA,,,11902,40,fukuoka hakata-ku fukuoka-shi hakataeki chuogai,130.420622,33.590002,,,0,1190231
1190301,1190101,HAKATA,,,11903,40,fukuoka hakata-ku fukuoka-shi hakataeki chuogai,130.420622,33.590002,,,0,1190301
1190302,1190302,TAKESHITA,,,11903,40,fukuoka hakata-ku fukuoka-shi takeshita,130.431625,33.568688,,,0,1190302
1190303,1190303,SASAHARA,,,11903,40,fukuoka minami-ku fukuoka-shi ijiri,130.448396,33.553612,,,0,1190303
1190304,1190304,MINAMIFUKUOKA,,,11903,40,fukuoka hakata-ku fukuoka-shi kotobukicho,130.460447,33.542092,,,0,1190304
1190305,1190305,KASUGA,,,11903,40,fukuoka kasuga-shi kasugabaru kitamachi,130.469308,33.534701,,,0,1190305
1190306,1190306,ONOJO,,,11903,40,fukuoka onojo-shi shirakibaru,130.480063,33.524944,,,0,1190306
1190307,1190307,MIZUSHIRO,,,11903,40,fukuoka onojo-shi shimoori,130.49022,33.51779,,,0,1190307
1190308,1190308,TOFUROMINAMI,,,11903,40,fukuoka dazaifu-shi tofurominami,130.506625,33.503153,,,0,1190308
1190309,1190309,FUTSUKAICHI,,,11903,40,fukuoka chikushino-shi futsukaichi,130.518843,33.494515,,,0,1190309
1190310,1190310,TEMPAIZAN,,,11903,40,fukuoka chikushino-shi ryumyoji,130.53024,33.481847,,,0,1190310
1190311,1190311,HARADA,,,11903,40,fukuoka chikushino-shi haruda,130.539376,33.451769,,,0,1190311
1190312,1190312,KEYAKIDAI,,,11903,41,saga kiyama-cho miyaki-gun kokura,130.533392,33.434537,,,0,1190312
1190313,1190313,KIYAMA,,,11903,41,saga kiyama-cho miyaki-gun kokura,130.532365,33.420945,,,0,1190313
1190314,1190314,YAYOIGAOKA,,,11903,41,saga tosu-shi nagayoshimachi,130.528514,33.401944,,,0,1190314
1190315,1190315,TASHIRO,,,11903,41,saga tosu-shi sakuramachi,130.524496,33.384007,,,0,1190315
1190316,1190316,TOSU,,,11903,41,saga tosu-shi kyomachi,130.519374,33.373864,,,0,1190316
1190317,1190317,HIZENASAHI,,,11903,41,saga tosu-shi gitokumachi,130.495981,33.350237,,,0,1190317
1190318,1190318,KURUME,,,11903,40,fukuoka kurume-shi jonammachi,130.501408,33.319778,,,0,1190318
1190319,1190319,ARAKI,,,11903,40,fukuoka kurume-shi arakimachi shirakuchi,130.50268,33.277149,,,0,1190319
1190320,1190320,NISHIMUTA,,,11903,40,fukuoka chikugo-shi nishimuta,130.500981,33.246243,,,0,1190320
1190321,1190321,HAINUZUKA,,,11903,40,fukuoka chikugo-shi yamanoi,130.49761,33.209822,,,0,1190321
1190322,1190322,CHIKUGOFUNAGOYA,,,11903,40,fukuoka chikugo-shi tsushima,130.4916036,33.17802333,,,0,1190322
1190323,1190323,SETAKA,,,11903,40,fukuoka miyama-shi setakamachi shimonosho,130.485181,33.157,,,0,1190323
1190324,1190324,MINAMISETAKA,,,11903,40,fukuoka miyama-shi setakamachi oga,130.471188,33.133699,,,0,1190324
1190325,1190325,WATASE,,,11903,40,fukuoka miyama-shi takatamachi nose,130.460094,33.099622,,,0,1190325
1190326,1190326,YOSHINO,,,11903,40,fukuoka omuta-shi kuranaga,130.466459,33.075599,,,0,1190326
1190327,1190327,GINSUI,,,11903,40,fukuoka omuta-shi kusagi,130.460944,33.054932,,,0,1190327
1190328,1190328,OMUTA,,,11903,40,fukuoka omuta-shi shiranuhimachi,130.443784,33.029754,,,0,1190328
1190329,1190329,ARAO,,,11903,43,kumamoto arao-shi manda,130.434717,32.994682,,,0,1190329
1190330,1190330,MINAMIARAO,,,11903,43,kumamoto arao-shi masunaga,130.433012,32.966029,,,0,1190330
1190331,1190331,NAGASU,,,11903,43,kumamoto nagasu-machi tamana-gun takahama,130.455652,32.935205,,,0,1190331
1190332,1190332,ONOSHIMO,,,11903,43,kumamoto tamana-shi taimeimachi onoshimo,130.502038,32.921737,,,0,1190332
1190333,1190333,TAMANA,,,11903,43,kumamoto tamana-shi naka,130.548494,32.926021,,,0,1190333
1190334,1190334,HIGOIKURA,,,11903,43,kumamoto tamana-shi ikura kitakata,130.586803,32.913233,,,0,1190334
1190335,1190335,KONOHA,,,11903,43,kumamoto gyokuto-machi tamana-gun konoha,130.626441,32.916528,,,0,1190335
1190336,1190336,TABARUZAKA,,,11903,43,kumamoto kita-ku kumamoto-shi uekimachi todoroki,130.653197,32.899416,,,0,1190336
1190337,1190337,UEKI,,,11903,43,kumamoto kita-ku kumamoto-shi uekimachi abumida,130.680834,32.880226,,,0,1190337
1190338,1190338,NISHIZATO,,,11903,43,kumamoto kita-ku kumamoto-shi shimosuzurikawamachi,130.700139,32.854607,,,0,1190338
1190339,1190339,SOJODAIGAKUMAE,,,11903,43,kumamoto nishi-ku kumamoto-shi ikeda,130.694895,32.83102,,,0,1190339
1190340,1190340,KAMIKUMAMOTO,,,11903,43,kumamoto nishi-ku kumamoto-shi kamikumamoto,130.698831,32.817305,,,0,1190340
1190341,1190341,KUMAMOTO,,,11903,43,kumamoto nishi-ku kumamoto-shi kasuga,130.688499,32.789207,,,0,1190341
1190342,1190342,KAWAJIRI,,,11903,43,kumamoto minami-ku kumamoto-shi yahata,130.679907,32.743772,,,0,1190342
1190350,1190350,TOMIAI,,,11903,43,kumamoto kumamoto-shi,130.672808,32.713658,3/22/2011,,0,1190342
1190343,1190343,UTO,,,11903,43,kumamoto uto-shi sajitcho,130.669148,32.694237,,,0,1190343
1190344,1190344,MATSUHASHI,,,11903,43,kumamoto uki-shi shiranuhimachi goryo,130.670588,32.652324,,,0,1190344
1190345,1190345,OGAWA,,,11903,43,kumamoto uki-shi ogawamachi kawajiri,130.694339,32.600979,,,0,1190345
1190346,1190346,ARISA,,,11903,43,kumamoto yatsushiro-shi kagamimachi shimoarisa,130.670049,32.562711,,,0,1190346
1190347,1190347,SENCHO,,,11903,43,kumamoto yatsushiro-shi senchomachi yoshiomaru,130.64556,32.532387,,,0,1190347
1190348,1190348,SHINYATSUSHIRO,,,11903,43,kumamoto yatsushiro-shi kamihiokimachi,130.634919,32.517888,,,0,1190348
1190349,1190349,YATSUSHIRO,,,11903,43,kumamoto yatsushiro-shi hagiwaramachi,130.621609,32.503805,,,0,1190349
1190401,1190401,SENDAI,,,11904,46,kagoshima satsumasendai-shi torioicho,130.31213,31.813726,,,0,1190401
1190402,1190402,KUMANOJO,,,11904,46,kagoshima satsumasendai-shi kumanojocho,130.307092,31.79255,,,0,1190402
1190403,1190403,KOBANCHAYA,,,11904,46,kagoshima satsumasendai-shi kobanchayacho,130.308046,31.766138,,,0,1190403
1190404,1190404,KUSHIKINO,,,11904,46,kagoshima ichikikushikino-shi shimommyo,130.274531,31.721605,,,0,1190404
1190414,1190414,KAMIMURAGAKUEMMAE,,,11904,46,kagoshima ichikikushikino-shi shimommyo,130.284129,31.703731,3/13/2010,,0,1190404
1190405,1190405,ICHIKI,,,11904,46,kagoshima ichikikushikino-shi ozato,130.302727,31.68999,,,0,1190405
1190406,1190406,YUNOMOTO,,,11904,46,kagoshima hioki-shi higashiichikicho yuda,130.336753,31.673961,,,0,1190406
1190407,1190407,HIGASHIICHIKI,,,11904,46,kagoshima hioki-shi higashiichikicho nagasato,130.347609,31.655164,,,0,1190407
1190408,1190408,IJUIN,,,11904,46,kagoshima hioki-shi ijuincho tokushige,130.395703,31.630148,,,0,1190408
1190409,1190409,SATSUMAMATSUMOTO,,,11904,46,kagoshima kagoshima-shi kamitaniguchicho,130.439002,31.605318,,,0,1190409
1190410,1190410,UEIJUIN,,,11904,46,kagoshima kagoshima-shi kamitaniguchicho,130.459468,31.593837,,,0,1190410
1190413,1190413,HIROKI,,,11904,46,kagoshima kagoshima-shi ,130.504328,31.576712,,,0,1190410
1190411,1190411,KAGOSHIMACHUO,,,11904,46,kagoshima kagoshima-shi chuocho,130.541789,31.583727,,,0,1190411
1190412,1190412,KAGOSHIMA,,,11904,46,kagoshima kagoshima-shi hamamachi,130.564112,31.602098,,,0,1190412
1190501,1190316,TOSU,,,11905,41,saga tosu-shi kyomachi,130.519374,33.373864,,,0,1190501
1190542,1190542,SHINTOSU,,,11905,41,saga tosu-shi,130.491111,33.370278,3/12/2011,,0,1190501
1190502,1190502,HIZENFUMOTO,,,11905,41,saga tosu-shi hiratamachi,130.477499,33.36578,,,0,1190502
1190503,1190503,NAKAHARA,,,11905,41,saga miyaki-cho miyaki-gun harukoga,130.440046,33.346241,,,0,1190503
1190504,1190504,YOSHINOGARIKOEN,,,11905,41,saga kanzaki-shi kanzaki-gun,130.399553,33.324917,,,0,1190504
1190505,1190505,KANZAKI,,,11905,41,saga kanzaki-shi kanzakimachi tamichigari,130.374446,33.315851,,,0,1190505
1190506,1190506,IGAYA,,,11905,41,saga saga-shi hyogomachi wakamiya,130.336753,33.290195,,,0,1190506
1190507,1190507,SAGA,,,11905,41,saga saga-shi ekimaechuo,130.297608,33.264212,,,0,1190507
1190508,1190508,NABESHIMA,,,11905,41,saga saga-shi nabeshimamachi yaemizo,130.265702,33.259062,,,0,1190508
1190509,1190509,BARUNSAGA,,,11905,41,saga saga-shi kasemachi ogino,130.248942,33.257795,,,0,1190509
1190510,1190510,KUBOTA,,,11905,41,saga saga-shi kubotacho hisadomi,130.229594,33.255717,,,0,1190510
1190511,1190511,USHIZU,,,11905,41,saga ogi-shi ushizucho kakihise,130.201016,33.247859,,,0,1190511
1190512,1190512,HIZENYAMAGUCHI,,,11905,41,saga kohoku-machi kishima-gun yamaguchi,130.160858,33.21919,,,0,1190512
1190513,1190513,HIZENSHIROISHI,,,11905,41,saga shiroishi-cho kishima-gun fukuta,130.135952,33.186679,,,0,1190513
1190514,1190514,HIZENRYUO,,,11905,41,saga shiroishi-cho kishima-gun sakata,130.12042,33.146663,,,0,1190514
1190515,1190515,HIZENKASHIMA,,,11905,41,saga kashima-shi takatsuhara,130.097805,33.114445,,,0,1190515
1190516,1190516,HIZENHAMA,,,11905,41,saga kashima-shi hamamachi,130.117079,33.095103,,,0,1190516
1190517,1190517,HIZENNANAURA,,,11905,41,saga kashima-shi otonari,130.145245,33.070931,,,0,1190517
1190518,1190518,HIZENIIDA,,,11905,41,saga kashima-shi iida,130.158754,33.055701,,,0,1190518
1190519,1190519,TARA,,,11905,41,saga tara-cho fujitsu-gun tara,130.176049,33.02524,,,0,1190519
1190520,1190520,HIZENOURA,,,11905,41,saga tara-cho fujitsu-gun oura hei,130.207159,32.975043,,,0,1190520
1190521,1190521,KONAGAI,,,11905,42,nagasaki isahaya-shi konagaicho ogawaharaura,130.186386,32.924075,,,0,1190521
1190522,1190522,NAGASATO,,,11905,42,nagasaki isahaya-shi konagaicho uchikoshi,130.165484,32.91526,,,0,1190522
1190523,1190523,YUE,,,11905,42,nagasaki isahaya-shi takakicho sambuichi,130.140614,32.904811,,,0,1190523
1190524,1190524,OE,,,11905,42,nagasaki isahaya-shi takakicho shitagumi,130.112282,32.891351,,,0,1190524
1190525,1190525,HIZENNAGATA,,,11905,42,nagasaki isahaya-shi nagatamachi,130.079971,32.861773,,,0,1190525
1190526,1190526,HIGASHIISAHAYA,,,11905,42,nagasaki isahaya-shi azukisakimachi,130.061675,32.852823,,,0,1190526
1190527,1190527,ISAHAYA,,,11905,42,nagasaki isahaya-shi eishomachi,130.041596,32.851018,,,0,1190527
1190528,1190528,NISHIISAHAYA,,,11905,42,nagasaki isahaya-shi mawatarimachi,130.021269,32.839632,,,0,1190528
1190529,1190529,KIKITSU,,,11905,42,nagasaki isahaya-shi taramicho keya,129.98627,32.832743,,,0,1190529
1190530,1190530,ICHINUNO,,,11905,42,nagasaki isahaya-shi taramicho ichinuno,129.965831,32.818986,,,0,1190530
1190531,1190531,HIZENKOGA,,,11905,42,nagasaki nagasaki-shi matsubaramachi,129.951571,32.798463,,,0,1190531
1190532,1190532,GENKAWA,,,11905,42,nagasaki nagasaki-shi utsutsugawamachi,129.926453,32.79118,,,0,1190532
1190533,1190533,HIGASHIZONO,,,11905,42,nagasaki isahaya-shi taramicho higashizono,129.962591,32.847091,,,0,1190533
1190534,1190534,OKUSA,,,11905,42,nagasaki isahaya-shi taramicho motogama,129.938972,32.860232,,,0,1190534
1190535,1190535,MOTOKAWAUCHI,,,11905,42,nagasaki nagayo-cho nishisonogi-gun hongawachigo,129.899916,32.831792,,,0,1190535
1190536,1190536,NAGAYO,,,11905,42,nagasaki nagayo-cho nishisonogi-gun yoshimutago,129.879434,32.818981,,,0,1190536
1190537,1190537,TAKADA,,,11905,42,nagasaki nagayo-cho nishisonogi-gun kodago,129.869457,32.819475,,,0,1190537
1190538,1190538,MICHINOO,,,11905,42,nagasaki nagasaki-shi hayama,129.852997,32.804329,,,0,1190538
1190539,1190539,NISHIURAKAMI,,,11905,42,nagasaki nagasaki-shi otonashimachi,129.859206,32.790245,,,0,1190539
1190540,1190540,URAKAMI,,,11905,42,nagasaki nagasaki-shi kawaguchimachi,129.863304,32.765767,,,0,1190540
1190541,1190541,NAGASAKI,,,11905,42,nagasaki nagasaki-shi onoemachi,129.870515,32.753085,,,0,1190541
1190601,1190202,MOJIKO,,,11906,40,fukuoka moji-ku kitakyushu-shi nishikaigan,130.961549,33.945138,,,0,1190601
1190602,1190203,KOMORIE,,,11906,40,fukuoka moji-ku kitakyushu-shi komorie,130.938674,33.916352,,,0,1190602
1190603,1161237,MOJI,,,11906,40,fukuoka moji-ku kitakyushu-shi nakamachi,130.933438,33.904309,,,0,1190603
1190604,1190205,KOKURA,,,11906,40,fukuoka kokurakita-ku kitakyushu-shi asano,130.882678,33.886756,,,0,1190604
1190605,1190206,NISHIOGURA,,,11906,40,fukuoka kokurakita-ku kitakyushu-shi muromachi,130.873897,33.888673,,,0,1190605
1190606,1190606,MINAMIOGURA,,,11906,40,fukuoka kokurakita-ku kitakyushu-shi kimachi,130.864895,33.869972,,,0,1190606
1190607,1190607,JONO,,,11906,40,fukuoka kokuraminami-ku kitakyushu-shi,130.886242,33.858202,,,0,1190607
1190608,1190608,ABEYAMAKOEN,,,11906,40,fukuoka kokuraminami-ku kitakyushu-shi yugawashimmachi,130.904498,33.844078,,,0,1190608
1190609,1190609,SHIMOSONE,,,11906,40,fukuoka kokuraminami-ku kitakyushu-shi shimosone,130.934829,33.832522,,,0,1190609
1190610,1190610,KUSAMI,,,11906,40,fukuoka kokurakita-ku kitakyushu-shi,130.955025,33.807384,,,0,1190610
1190611,1190611,KARITA,,,11906,40,fukuoka kanda-machi miyako-gun jindencho,130.979016,33.784462,,,0,1190611
1190612,1190612,OBASENISHIKODAIMAE,,,11906,40,fukuoka kanda-machi miyako-gun aratsu,130.97197,33.752992,,,0,1190612
1190613,1190613,YUKUHASHI,,,11906,40,fukuoka yukuhashi-shi nishimiyaichi,130.970313,33.72835,,,0,1190613
1190614,1190614,MINAMIYUKUHASHI,,,11906,40,fukuoka yukuhashi-shi izumichuo,130.981118,33.716332,,,0,1190614
1190615,1190615,NYUTABARU,,,11906,40,fukuoka yukuhashi-shi dojoji,131.008316,33.695152,,,0,1190615
1190616,1190616,CHIKUJO,,,11906,40,fukuoka chikujo-machi chikujo-gun higashitsuiki,131.038069,33.673119,,,0,1190616
1190617,1190617,SHIIDA,,,11906,40,fukuoka chikujo-machi chikujo-gun shiida,131.057965,33.653377,,,0,1190617
1190618,1190618,BUZENSHOE,,,11906,40,fukuoka buzen-shi shoe,131.095421,33.622487,,,0,1190618
1190619,1190619,UNOSHIMA,,,11906,40,fukuoka buzen-shi hachiya,131.126354,33.62131,,,0,1190619
1190620,1190620,MIKEKADO,,,11906,40,fukuoka buzen-shi mikekado,131.15653,33.614597,,,0,1190620
1190621,1190621,YOSHITOMI,,,11906,40,fukuoka yoshitomi-machi chikujo-gun hirotsu,131.174012,33.604465,,,0,1190621
1190622,1190622,NAKATSU,,,11906,44,oita nakatsu-shi shimada,131.190769,33.599202,,,0,1190622
1190623,1190623,HIGASHINAKATSU,,,11906,44,oita nakatsu-shi korenori,131.238664,33.58788,,,0,1190623
1190624,1190624,IMAZU,,,11906,44,oita nakatsu-shi imazu,131.267462,33.571929,,,0,1190624
1190625,1190625,TENSHIN,,,11906,44,oita usa-shi shimoshikida,131.292962,33.564678,,,0,1190625
1190626,1190626,BUZENZENKOJI,,,11906,44,oita usa-shi higashitakei,131.322776,33.566479,,,0,1190626
1190627,1190627,YANAGIKEURA,,,11906,44,oita usa-shi ,131.362665,33.564982,,,0,1190627
1190628,1190628,BUZENNAGASU,,,11906,44,oita usa-shi nagasu,131.383264,33.56465,,,0,1190628
1190629,1190629,USA,,,11906,44,oita usa-shi iwasaki,131.41231,33.531373,,,0,1190629
1190630,1190630,NISHIYASHIKI,,,11906,44,oita usa-shi nishiyashiki,131.429433,33.504332,,,0,1190630
1190631,1190631,TATEISHI,,,11906,44,oita kitsuki-shi yamagamachi tateishi,131.476993,33.481829,,,0,1190631
1190632,1190632,NAKAYAMAGA,,,11906,44,oita kitsuki-shi yamagamachi noharu,131.505721,33.448636,,,0,1190632
1190633,1190633,KITSUKI,,,11906,44,oita kitsuki-shi yasaka,131.575295,33.411081,,,0,1190633
1190634,1190634,OGAMI,,,11906,44,oita hiji-machi hayami-gun oga,131.57524,33.383576,,,0,1190634
1190635,1190635,HINODE,,,11906,44,oita hiji-machi hayami-gun kawasaki,131.543036,33.368921,,,0,1190635
1190636,1190636,YOKOKU,,,11906,44,oita hiji-machi hayami-gun kawasaki,131.530581,33.370112,,,0,1190636
1190637,1190637,BUNGOTOYOKA,,,11906,44,oita hiji-machi hayami-gun toyoka,131.50137,33.361923,,,0,1190637
1190638,1190638,KAMEKAWA,,,11906,44,oita beppu-shi kamegawa hamadamachi,131.493019,33.330688,,,0,1190638
1190639,1190639,BEPPUDAIGAKU,,,11906,44,oita beppu-shi shoningahamacho,131.499255,33.31327,,,0,1190639
1190640,1190640,BEPPU,,,11906,44,oita beppu-shi ekimaecho,131.500319,33.279665,,,0,1190640
1190641,1190641,HIGASHIBEPPU,,,11906,44,oita beppu-shi hamawaki,131.510537,33.267753,,,0,1190641
1190642,1190642,NISHIOITA,,,11906,44,oita oita-shi ikushi,131.582758,33.245184,,,0,1190642
1190643,1190643,DAIBU,,,11906,44,oita oita-shi kanamemachi,131.606595,33.232794,,,0,1190643
1190644,1190644,MAKI,,,11906,44,oita oita-shi maki,131.637828,33.237006,,,0,1190644
1190645,1190645,TAKAGI,,,11906,44,oita oita-shi takajo shimmachi,131.655746,33.242837,,,0,1190645
1190646,1190646,TSURUSAKI,,,11906,44,oita oita-shi tsurusaki,131.686899,33.242852,,,0,1190646
1190647,1190647,OZAI,,,11906,44,oita oita-shi madokoro,131.720487,33.243938,,,0,1190647
1190648,1190648,SAKANOICHI,,,11906,44,oita oita-shi sakanoichi,131.751593,33.236715,,,0,1190648
1190649,1190649,KOZAKI,,,11906,44,oita oita-shi honkozaki,131.795095,33.233844,,,0,1190649
1190650,1190650,SASHIU,,,11906,44,oita usuki-shi sashiu,131.817688,33.174957,,,0,1190650
1190651,1190651,SHITANOE,,,11906,44,oita usuki-shi tai,131.811159,33.158653,,,0,1190651
1190652,1190652,KUMAZAKI,,,11906,44,oita usuki-shi imura,131.787632,33.135768,,,0,1190652
1190653,1190653,UEUSUKI,,,11906,44,oita usuki-shi fukura,131.793015,33.112499,,,0,1190653
1190654,1190654,USUKI,,,11906,44,oita usuki-shi kaizoe,131.807574,33.118496,,,0,1190654
1190655,1190655,TSUKUMI,,,11906,44,oita tsukumi-shi chuomachi,131.863696,33.072853,,,0,1190655
1190656,1190656,HISHIRO,,,11906,44,oita tsukumi-shi ajiro,131.918735,33.066024,,,0,1190656
1190657,1190657,ASAUMII,,,11906,44,oita saiki-shi kamiura azamuiura,131.919236,33.043539,,,0,1190657
1190658,1190658,KARIU,,,11906,44,oita saiki-shi kariu,131.904908,33.015334,,,0,1190658
1190659,1190659,KAIZAKI,,,11906,44,oita saiki-shi kaizaki,131.88796,32.996041,,,0,1190659
1190660,1190660,SAEKI,,,11906,44,oita saiki-shi ekimae,131.901857,32.972521,,,0,1190660
1190701,1190660,SAEKI,,,11907,44,oita saiki-shi ekimae,131.901857,32.972521,,,0,1190701
1190702,1190702,KAMIOKA,,,11907,44,oita saiki-shi kamioka,131.8616,32.956302,,,0,1190702
1190703,1190703,NAOMI,,,11907,44,oita saiki-shi naokawa shimonaomi,131.807899,32.928396,,,0,1190703
1190704,1190704,NAOKAWA,,,11907,44,oita saiki-shi naokawa kaminaomi,131.779529,32.898667,,,0,1190704
1190705,1190705,SHIGEOKA,,,11907,44,oita saiki-shi ume ohira,131.715499,32.840339,,,0,1190705
1190706,1190706,SOTARO,,,11907,44,oita saiki-shi ume shigeoka,131.706735,32.78628,,,0,1190706
1190707,1190707,ICHITANA,,,11907,45,miyazaki nobeoka-shi kitagawamachi kawachimyo,131.710255,32.728336,,,0,1190707
1190708,1190708,KITAGAWA,,,11907,45,miyazaki nobeoka-shi kitagawamachi kawachimyo,131.697691,32.690558,,,0,1190708
1190709,1190709,HYUGANAGAI,,,11907,45,miyazaki nobeoka-shi kitagawamachi nagai,131.700156,32.664325,,,0,1190709
1190710,1190710,KITANOBEOKA,,,11907,45,miyazaki nobeoka-shi sashikinomachi,131.689869,32.630276,,,0,1190710
1190711,1190711,NOBEOKA,,,11907,45,miyazaki nobeoka-shi saiwaimachi,131.672442,32.589944,,,0,1190711
1190712,1190712,MINAMINOBEOKA,,,11907,45,miyazaki nobeoka-shi kamaeguchimachi,131.676829,32.559272,,,0,1190712
1190713,1190713,ASAHIKEOKA,,,11907,45,miyazaki nobeoka-shi ,131.681386,32.52812,,,0,1190713
1190714,1190714,TOTORO,,,11907,45,miyazaki nobeoka-shi totoromachi,131.675009,32.507832,,,0,1190714
1190715,1190715,KADOKAWA,,,11907,45,miyazaki kadogawa-cho higashiusuki-gun higashisakaemachi,131.653972,32.477381,,,0,1190715
1190716,1190716,HYUGASHI,,,11907,45,miyazaki hyuga-shi uemachi,131.62784,32.4258,,,0,1190716
1190717,1190717,ZAIKOJI,,,11907,45,miyazaki hyuga-shi zaikoji,131.627602,32.405654,,,0,1190717
1190718,1190718,MINAMIHYUGA,,,11907,45,miyazaki hyuga-shi hiraiwa,131.627784,32.369867,,,0,1190718
1190719,1190719,MIMITSU,,,11907,45,miyazaki hyuga-shi mimitsucho,131.602279,32.325892,,,0,1190719
1190720,1190720,HIGASHITSUNO,,,11907,45,miyazaki tsuno-cho koyu-gun kawakita,131.582054,32.290109,,,0,1190720
1190721,1190721,TSUNO,,,11907,45,miyazaki tsuno-cho koyu-gun kawakita,131.568429,32.251085,,,0,1190721
1190722,1190722,KAWAMINAMI,,,11907,45,miyazaki kawaminami-cho koyu-gun heida,131.553321,32.192224,,,0,1190722
1190723,1190723,TAKANABE,,,11907,45,miyazaki takanabe-cho koyu-gun kaguchiura,131.533927,32.122866,,,0,1190723
1190724,1190724,HYUGASHINTOMI,,,11907,45,miyazaki shintomi-cho koyu-gun minashiro,131.501627,32.072479,,,0,1190724
1190725,1190725,SADOWARA,,,11907,45,miyazaki miyazaki-shi sadowaracho shimotajima,131.477504,32.022412,,,0,1190725
1190726,1190726,HYUGASUMIYOSHI,,,11907,45,miyazaki miyazaki-shi shimanochi,131.457986,31.991244,,,0,1190726
1190727,1190727,HASUKEIKE,,,11907,45,miyazaki miyazaki-shi ,131.442802,31.960113,,,0,1190727
1190728,1190728,MIYAZAKIJINGU,,,11907,45,miyazaki miyazaki-shi jingu,131.430223,31.938067,,,0,1190728
1190729,1190729,MIYAZAKI,,,11907,45,miyazaki miyazaki-shi nishikimachi,131.431975,31.915742,,,0,1190729
1190730,1190730,MINAMIMIYAZAKI,,,11907,45,miyazaki miyazaki-shi higashioyodo,131.422329,31.895097,,,0,1190730
1190731,1190731,KANO,,,11907,45,miyazaki miyazaki-shi kiyotakecho kano,131.406246,31.876084,,,0,1190731
1190732,1190732,KIYOTAKE,,,11907,45,miyazaki miyazaki-shi kiyotakecho funahiki,131.38931,31.859418,,,0,1190732
1190733,1190733,HYUGAKUTSUKAKE,,,11907,45,miyazaki miyazaki-shi kiyotakecho imaizumi,131.344763,31.842241,,,0,1190733
1190734,1190734,TANO,,,11907,45,miyazaki miyazaki-shi tanocho ko,131.304255,31.838438,,,0,1190734
1190735,1190735,AOIDAKE,,,11907,45,miyazaki miyakonojo-shi yamanokuchicho yamanokuchi,131.218153,31.827922,,,0,1190735
1190736,1190736,YAMANOKUCHI,,,11907,45,miyazaki miyakonojo-shi yamanokuchicho hananoki,131.152735,31.782582,,,0,1190736
1190737,1190737,MOCHIBARU,,,11907,45,miyazaki mimata-cho kitamorokata-gun mochibaru,131.132508,31.757094,,,0,1190737
